Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count
0.00240165577586548,1,0.01,90,1,1,0.00240165577586548,9,0,0,1
0.387331882149614,1,0.01,90,0.33,2,0.387376685066026,8,1,0,3
0.385081617732542,1,0.01,90,0.33,3,0.385120951202789,7,1,0,8
0.383102629269347,1,0.01,90,0.33,4,0.383145491832762,6,1,0,14
0.896708120503712,0,0.01,90,0,5,0.895191328369666,5,4,0,21
0.0822395826383403,0,0.01,90,0.66,6,0.896079330207375,4,4,0,29
0.00327864559432558,1,0.01,90,1,7,0.885938096083181,3,4,0,38
0.881066941894287,0,0.01,90,0,8,0.877936826926929,2,4,0,48
0.0789598555276475,0,0.01,90,0.66,9,0.885133877151839,1,4,0,59
0.0748753211639134,0,0.01,90,0.66,10,0.869583674650753,0,4,0,71
0.0726361793057623,0,0.009995,90.0045,0.66,11,0.863990699758223,0,4,0,73
0.0719326590310252,0,0.0099900025,90.009000225,0.66,12,0.86156015103646,0,4,0,75
0.0712138511731481,0,0.00998500749875,90.0135006750112,0.66,13,0.859068041047581,0,4,0,77
0.0704795724512572,0,0.00998001499500063,90.018001350045,0.66,14,0.856513028387003,0,4,0,79
0.0697296572815919,0,0.00997502498750313,90.0225022501125,0.66,15,0.853893790329508,0,4,0,81
0.00598922747909058,1,0.00997003747500937,90.027003375225,1,16,0.848669327587047,0,4,0,83
0.840768526933729,0,0.00996505245627187,90.0315047253938,0,17,0.840768526933729,0,4,0,85
0.071470673217605,0,0.00996006993004373,90.03600630063,0.66,18,0.859959467336028,0,4,0,87
0.0666400371304428,0,0.00995508989507871,90.0405081009451,0.66,19,0.84299449520265,0,4,0,89
0.0658115524281915,0,0.00995011235013117,90.0450101263501,0.66,20,0.84004121585253,0,4,0,91
0.0649669365354467,0,0.0099451372939561,90.0495123768564,0.66,20,0.837016621063999,0,4,0,93
0.0641062101562374,0,0.00994016472530913,90.0540148524753,0.66,20,0.833919705659079,0,3,5,95
0.0632294310573099,0,0.00993519464294647,90.0585175532179,0.66,20,0.830749542943072,0,3,13,97
0.0623366967498151,0,0.009930227045625,90.0630204790956,0.66,20,0.82750529418725,0,3,4,99
0.0614281471566289,0,0.00992526193210219,90.0675236301195,0.66,20,0.824186218439778,0,3,5,101
0.0605039672363363,0,0.00992029930113614,90.072027006301,0.66,20,0.820791682606956,0,3,5,103
0.0595643895316915,0,0.00991533915148557,90.0765306076514,0.66,20,0.817321171735666,0,3,5,105
0.05860969660729,0,0.00991038148190983,90.0810344341817,0.66,20,0.813774299416397,0,3,5,107
0.00998325022035182,1,0.00990542629116887,90.0855384859034,1,20,0.806344517388262,0,3,20,109
0.796560296273037,0,0.00990047357802329,90.0900427628277,0,20,0.796560296273037,0,3,5,111
0.0607168191843101,0,0.00989552334123427,90.0945472649659,0.66,20,0.821575156120878,0,3,5,113
0.0547246836765121,0,0.00989057557956366,90.0990519923291,0.66,20,0.79911634295175,0,3,5,115
0.0537014045910782,0,0.00988563029177387,90.1035569449288,0.66,20,0.795192442968299,0,3,6,117
0.0526658210937778,0,0.00988068747662799,90.108062122776,0.66,20,0.791193084102241,0,3,6,119
0.051618612047244,0,0.00987574713288967,90.1125675258821,0.66,20,0.787119044909749,0,3,6,121
0.050560516895517,0,0.00987080925932323,90.1170731542584,0.66,20,0.782971306185173,0,3,6,123
0.0494923352512711,0,0.00986587385469356,90.1215790079162,0.66,20,0.778751057140839,0,3,6,125
0.0484149259614726,0,0.00986094091776622,90.1260850868666,0.66,20,0.774459700394186,0,3,6,127
0.0473292056227083,0,0.00985601044730733,90.1305913911209,0.66,20,0.770098855615543,0,3,6,129
0.0462361465242157,0,0.00985108244208368,90.1350979206905,0.66,20,0.765670361698838,0,3,6,131
0.0451367740045674,0,0.00984615690086264,90.1396046755865,0.66,20,0.761176277330255,0,3,6,133
0.0440321632169454,0,0.00984123382241221,90.1441116558203,0.66,20,0.756618879846472,0,3,6,135
0.0429234353078068,0,0.009836313205501,90.1486188614031,0.66,20,0.752000662294484,0,3,6,137
0.0418117530242911,0,0.00983139504889825,90.1531262923461,0.66,20,0.747324328628921,0,3,7,139
0.0406983157767107,0,0.0098264793513738,90.1576339486607,0.66,20,0.742592787009857,0,3,7,141
0.0395843541935977,0,0.00982156611169811,90.1621418303582,0.66,20,0.737809141193844,0,3,7,143
0.020695534853405,1,0.00981665532864227,90.1666499374497,1,20,0.727709839098536,0,3,20,145
0.715800574406672,0,0.00981174700097794,90.1711582699466,0,20,0.715800574406672,0,3,7,147
0.0420312224867107,0,0.00980684112747746,90.1756668278601,0.66,20,0.748251255117048,0,3,7,149
0.0352122906986227,0,0.00980193770691372,90.1801756112015,0.66,20,0.718509475408664,0,3,7,151
0.0341143107304549,0,0.00979703673806026,90.184684619982,0.66,20,0.713519099479045,0,3,7,153
0.0330234272242498,0,0.00979213821969123,90.189193854213,0.66,20,0.708498435500504,0,3,7,155
0.031940907986902,0,0.00978724215058139,90.1937033139057,0.66,20,0.703451564966145,0,3,7,157
0.0308679982720794,0,0.0097823485295061,90.1982129990714,0.66,20,0.698382638149063,0,3,7,159
0.0280080664096778,1,0.00977745735524134,90.2027229097214,1,20,0.684839000218847,0,3,7,161
0.672558259138223,0,0.00977256862656372,90.2072330458669,0,20,0.672558259138223,0,3,7,163
0.0340006470148327,0,0.00976768234225044,90.2117434075192,0.66,20,0.712998936570541,0,3,18,165
0.0267450930594772,0,0.00976279850107931,90.2162539946895,0.66,20,0.678216930376977,0,3,7,167
0.0257367830100342,0,0.00975791710182877,90.2207648073893,0.66,20,0.673100261250933,0,3,7,169
0.0247446867159869,0,0.00975303814327786,90.2252758456296,0.66,20,0.667986546980086,0,3,7,171
0.0237697236448274,0,0.00974816162420622,90.2297871094219,0.66,20,0.662879837591892,0,3,7,173
0.0228127479936027,0,0.00974328754339412,90.2342985987774,0.66,20,0.657784090227268,0,3,8,175
0.0369022334860683,1,0.00973841589962242,90.2388103137073,1,20,0.640971695931038,0,3,8,177
0.628899659326336,0,0.00973354669167261,90.243322254223,0,20,0.628899659326336,0,3,8,179
0.026498309837349,0,0.00972867991832677,90.2478344203357,0.66,20,0.676971889089422,0,3,8,181
0.0192157191471119,0,0.00972381557836761,90.2523468120567,0.66,20,0.637795141602009,0,3,8,183
0.0183580763292682,0,0.00971895367057843,90.2568594293973,0.66,20,0.632807488394606,0,3,8,185
0.017522058753475,0,0.00971409419374314,90.2613722723688,0.66,20,0.627851664636551,0,3,9,187
0.0167080249994259,0,0.00970923714664626,90.2658853409824,0.66,20,0.622930599001226,0,3,9,189
0.0159162640519379,0,0.00970438252807294,90.2703986352495,0.66,20,0.618047037436609,0,3,9,191
0.0151469972863219,0,0.0096995303368089,90.2749121551812,0.66,20,0.613203539388163,0,3,9,193
0.0144003808632161,0,0.0096946805716405,90.279425900789,0.66,20,0.608402475597054,0,3,9,195
0.0136765084759635,0,0.00968983323135468,90.283939872084,0.66,20,0.603646027386009,0,3,9,197
0.0129754143930325,0,0.009684988314739,90.2884540690776,0.66,20,0.598936187330724,0,3,11,199
0.0122970767386028,0,0.00968014582058163,90.2929684917811,0.66,20,0.594274761203625,0,3,11,201
0.0116414209561163,0,0.00967530574767134,90.2974831402057,0.66,20,0.589663371068931,0,3,11,203
0.0110083234021657,0,0.0096704680947975,90.3019980143627,0.66,20,0.585103459403158,0,3,11,205
0.0566589015498397,1,0.00966563286075011,90.3065131142634,1,20,0.56686918835101,0,3,11,207
0.556222835697127,0,0.00966080004431973,90.3110284399191,0,20,0.556222835697127,0,3,11,209
0.0144389275053484,0,0.00965596964429757,90.3155439913411,0.66,20,0.608652884285069,0,3,11,211
0.00871391359096677,0,0.00965114165947542,90.3200597685407,0.66,20,0.567533729533454,0,3,11,213
0.0081896323220477,0,0.00964631608864568,90.3245757715291,0.66,20,0.563245127624423,0,3,11,215
0.00768635545927757,0,0.00964149293060136,90.3290920003177,0.66,20,0.559013213846798,0,3,11,217
0.00720371839281578,0,0.00963667218413606,90.3336084549177,0.66,20,0.554838351108071,0,3,11,219
0.00674133576695721,0,0.00963185384804399,90.3381251353404,0.66,20,0.55072077773058,0,3,11,221
0.006298804540886,0,0.00962703792111997,90.3426420415972,0.66,20,0.546660615483804,0,3,11,223
0.00587570688000566,0,0.00962222440215941,90.3471591736993,0.66,20,0.542657877580786,0,3,13,225
0.00547161287025676,0,0.00961741328995833,90.351676531658,0.66,20,0.538712476575651,0,3,13,227
0.00508608305089826,0,0.00961260458331335,90.3561941154846,0.66,20,0.534824232107936,0,3,13,229
0.00471867076393807,0,0.0096077982810217,90.3607119251903,0.66,20,0.530992878447742,0,3,13,231
0.0043689243207529,0,0.00960299438188118,90.3652299607866,0.66,20,0.527218071803579,0,3,13,233
0.00403638898844815,0,0.00959819288469024,90.3697482222846,0.66,20,0.523499397362057,0,3,13,235
0.00372060880019418,0,0.0095933937882479,90.3742667096958,0.66,20,0.519836376035304,0,3,13,237
0.00342112819515315,0,0.00958859709135378,90.3787854230312,0.66,20,0.516228470898,0,3,13,239
0.00313749349471104,0,0.0095838027928081,90.3833043623024,0.66,20,0.512675093301471,0,3,13,241
0.00286925422257165,0,0.0095790108914117,90.3878235275205,0.66,20,0.509175608657013,0,3,13,243
0.00261596427688664,0,0.00957422138596599,90.3923429186969,0.66,20,0.505729341884938,0,3,13,245
0.00237718296301151,0,0.00956943427527301,90.3968625358428,0.66,20,0.502335582529434,0,3,13,247
0.00215247589571748,0,0.00956464955813537,90.4013823789696,0.66,20,0.4989935895425,0,3,13,249
0.0875795957988255,1,0.0095598672333563,90.4059024480886,1,20,0.482152479353596,0,3,13,251
0.474151098803724,0,0.00955508729973962,90.410422743211,0,20,0.474151098803724,0,3,13,253
0.00410391729037643,0,0.00955030975608975,90.4149432643481,0.66,20,0.524265524930912,0,3,13,255
0.00138868947893019,0,0.00954553460121171,90.4194640115113,0.66,20,0.486178653374912,0,3,13,257
0.00122791843761753,0,0.0095407618339111,90.4239849847119,0.66,20,0.483082919093814,0,3,13,259
0.00107878948944005,0,0.00953599145299415,90.4285061839611,0.66,20,0.480034098350067,0,3,13,261
0.000940928456600635,0,0.00953122345726765,90.4330276092703,0.66,20,0.477031343900023,0,3,13,263
0.000813971027801736,0,0.00952645784553902,90.4375492606508,0.66,20,0.474073805319016,0,3,15,265
0.000697562865861038,0,0.00952169461661625,90.4420711381138,0.66,20,0.471160631254577,0,3,15,267
0.000591359663528272,0,0.00951693376930794,90.4465932416707,0.66,20,0.468290971463855,0,3,15,269
0.000495027153321602,0,0.00951217530242329,90.4511155713328,0.66,20,0.465463978648865,0,3,15,271
0.000408241076777109,0,0.00950741921477207,90.4556381271114,0.66,20,0.462678810102886,0,3,15,273
0.103565019994788,1,0.00950266550516469,90.4601609090177,1,20,0.446151597438857,0,3,15,275
0.43942115234939,0,0.00949791417241211,90.4646839170632,0,20,0.43942115234939,0,3,15,277
0.00153549765119837,0,0.0094931652153259,90.4692071512591,0.66,20,0.488860260651603,0,3,15,279
0.000151033952888546,0,0.00948841863271824,90.4737306116166,0.66,20,0.451973289021559,0,3,15,281
0.00010735907022149,0,0.00948367442340188,90.4782542981472,0.66,20,0.449384436387906,0,3,15,283
7.14925653082566E-05,0,0.00947893258619018,90.4827782108621,0.66,20,0.446832525035161,0,3,17,285
4.31768501959645E-05,0,0.00947419311989708,90.4873023497726,0.66,20,0.444316777243427,0,3,17,287
2.21631564784624E-05,0,0.00946945602333713,90.4918267148901,0.66,20,0.441836427702511,0,3,17,289
8.21131889228464E-06,0,0.00946472129532546,90.4963513062259,0.66,20,0.439390723980856,0,3,17,291
1.08955222043389E-06,0,0.0094599889346778,90.5008761237912,0.66,20,0.436978926911594,0,3,17,293
5.74223318092903E-07,0,0.00945525894021046,90.5054011675974,0.66,20,0.434600310903264,0,3,17,295
6.4496198664557E-06,0,0.00945053131074036,90.5099264376557,0.66,20,0.432254164182242,0,3,17,297
1.8507717270619E-05,0,0.00944580604508499,90.5144519339776,0.66,20,0.42993978897337,0,3,17,299
3.65479449438957E-05,0,0.00944108314206244,90.5189776565743,0.66,20,0.427656501624888,0,3,17,301
6.03769530630597E-05,0,0.00943636260049141,90.5235036054572,0.66,20,0.425403632683214,0,3,17,303
8.98083807357861E-05,0,0.00943164441919117,90.5280297806374,0.66,20,0.423180526922793,0,3,17,305
0.000124662626392139,0,0.00942692859698157,90.5325561821265,0.66,20,0.420986543335734,0,3,17,307
0.124493345290866,1,0.00942221513268308,90.5370828099356,1,20,0.405893697496364,0,3,17,309
0.400498164424836,0,0.00941750402511674,90.5416096640761,0,20,0.400498164424836,0,3,17,311
6.50193741379199E-05,0,0.00941279527310418,90.5461367445593,0.66,20,0.446308785507322,0,3,17,313
0.000314554070079222,0,0.00940808887546763,90.5506640513965,0.66,20,0.412503466703064,0,3,19,315
0.000374016841886663,0,0.00940338483102989,90.5551915845991,0.66,20,0.410445856992353,0,3,19,317
0.000437955100716719,0,0.00939868313861438,90.5597193441783,0.66,20,0.408413817693572,0,3,19,319
0.000506230428053836,0,0.00939398379704507,90.5642473301455,0.66,20,0.406406804544024,0,3,19,321
