Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count
0.0677873198301763,1,0.01,90,0.33,0,0,10,0,0,1
0.0673907029917388,1,0.01,90,0.33,0,0,10,0,0,2
0.0669967817238563,1,0.01,90,0.33,0,0,10,0,0,3
0.066605368525494,1,0.01,90,0.33,0,0,10,0,0,4
0.0662164466700637,1,0.01,90,0.33,0,0,10,0,0,5
0.0658299994935986,1,0.01,90,0.33,0,0,10,0,0,6
0.0654460103965318,1,0.01,90,0.33,0,0,10,0,0,7
0.065064462845404,1,0.01,90,0.33,0,0,10,0,0,8
0.0646853403745009,1,0.01,90,0.33,0,0,10,0,0,9
0.0643086265874229,1,0.01,90,0.33,0,0,10,0,0,10
0.0639343051585882,1,0.01,90,0.33,0,0,10,0,0,11
0.0635623598346699,1,0.01,90,0.33,0,0,10,0,0,12
0.0631927744359709,1,0.01,90,0.33,0,0,10,0,0,13
0.337154678152117,0,0.01,90,0,0,0,10,0,0,14
0.0593106056710196,1,0.01,90,0.33,0,0,10,0,0,15
0.0616604167982071,1,0.01,90,0.33,0,0,10,0,0,16
0.0613027822448804,1,0.01,90,0.33,0,0,10,0,0,17
0.0609474097073593,1,0.01,90,0.33,0,0,10,0,0,18
0.0605942835681849,1,0.01,90,0.33,0,0,10,0,0,19
0.0602433882925488,1,0.01,90,0.33,0,0,10,0,0,20
0.180851209552617,1,0.01,90,1,0,0,10,0,0,21
0.0628241855773175,1,0.01,90,0.33,0,0,10,0,0,22
0.0601168387025061,1,0.01,90,0.33,0,0,10,0,0,23
0.0597690284779296,1,0.01,90,0.33,0,0,10,0,0,24
0.0594234120462773,1,0.01,90,0.33,0,0,10,0,0,25
0.0590799741605188,1,0.01,90,0.33,0,0,10,0,0,26
0.058738699659688,1,0.01,90,0.33,0,0,10,0,0,27
0.0583995734695328,1,0.01,90,0.33,0,0,10,0,0,28
0.0580625806031227,1,0.01,90,0.33,0,0,10,0,0,29
0.0577277061614121,1,0.01,90,0.33,0,0,10,0,0,30
0.0573949353337636,1,0.01,90,0.33,0,0,10,0,0,31
0.0570642533984302,1,0.01,90,0.33,0,0,10,0,0,32
0.0567356457229983,1,0.01,90,0.33,0,0,10,0,0,33
0.0564090977647932,1,0.01,90,0.33,0,0,10,0,0,34
0.0560845950712472,1,0.01,90,0.33,0,0,10,0,0,35
0.0557621232802317,1,0.01,90,0.33,0,0,10,0,0,36
0.0554416681203548,1,0.01,90,0.33,0,0,10,0,0,37
0.0551232154112251,1,0.01,90,0.33,0,0,10,0,0,38
0.0548067510636823,1,0.01,90,0.33,0,0,10,0,0,39
0.0544922610799962,1,0.01,90,0.33,0,0,10,0,0,40
0.191174095217618,1,0.01,90,1,0,0,10,0,0,41
0.0565776071506844,1,0.01,90,0.33,0,0,10,0,0,42
0.190714708827568,1,0.01,90,1,0,0,10,0,0,43
0.0568502239872671,1,0.01,90,0.33,0,0,10,0,0,44
0.190258828459788,1,0.01,90,1,0,0,10,0,0,45
0.0571219458925431,1,0.01,90,0.33,0,0,10,0,0,46
0.189806429914822,1,0.01,90,1,0,0,10,0,0,47
0.0573927688029013,1,0.01,90,0.33,0,0,10,0,0,48
0.189357489144263,1,0.01,90,1,0,0,10,0,0,49
0.0576626887611656,1,0.01,90,0.33,0,0,10,0,0,50
0.188911982249497,1,0.01,90,1,0,0,10,0,0,51
0.32568713731106,0,0.01,90,0,0,0,10,0,0,52
0.193108354909166,1,0.01,90,1,0,0,10,0,0,53
0.0576401084778338,1,0.01,90,0.33,0,0,10,0,0,54
0.00897230471478863,0,0.01,90,0.66,0,0,10,0,0,55
0.0555401584011642,1,0.01,90,0.33,0,0,10,0,0,56
0.189336116214797,1,0.01,90,1,0,0,10,0,0,57
0.05770587405816,1,0.01,90,0.33,0,0,10,0,0,58
0.188892047598951,1,0.01,90,1,0,0,10,0,0,59
0.0579744003059781,1,0.01,90,0.33,0,0,10,0,0,60
0.188451374681422,1,0.01,90,1,0,0,10,0,0,61
0.326422343779342,0,0.01,90,0,0,0,10,0,0,62
0.192677615881051,1,0.01,90,1,0,0,10,0,0,63
0.184280027032374,1,0.01,90,1,0,0,10,0,0,64
0.18308136096281,1,0.01,90,1,0,0,10,0,0,65
0.0592997424684704,1,0.01,90,0.33,0,0,10,0,0,66
0.186250629892585,1,0.01,90,1,0,0,10,0,0,67
0.0595629500148675,1,0.01,90,0.33,0,0,10,0,0,68
0.185829266700548,1,0.01,90,1,0,0,10,0,0,69
0.0598252275269591,1,0.01,90,0.33,0,0,10,0,0,70
0.185411144212664,1,0.01,90,1,0,0,10,0,0,71
0.0600865719892678,1,0.01,90,0.33,0,0,10,0,0,72
0.184996239895887,1,0.01,90,1,0,0,10,0,0,73
0.0603469804851995,1,0.01,90,0.33,0,0,10,0,0,74
0.184584531355653,1,0.01,90,1,0,0,10,0,0,75
0.06060645019627,1,0.01,90,0.33,0,0,10,0,0,76
0.184175996334973,1,0.01,90,1,0,0,10,0,0,77
0.0608649784013228,1,0.01,90,0.33,0,0,10,0,0,78
0.183770612713555,1,0.01,90,1,0,0,10,0,0,79
0.333194215082528,0,0.01,90,0,0,0,10,0,0,80
0.18834115601477,1,0.01,90,1,0,0,10,0,0,81
0.0608002473208399,1,0.01,90,0.33,0,0,10,0,0,82
0.183914382453945,1,0.01,90,1,0,0,10,0,0,83
0.0610577447205988,1,0.01,90,0.33,0,0,10,0,0,84
0.18351208825343,1,0.01,90,1,0,0,10,0,0,85
0.0613142978249276,1,0.01,90,0.33,0,0,10,0,0,86
0.183112897982637,1,0.01,90,1,0,0,10,0,0,87
0.0615699041857117,1,0.01,90,0.33,0,0,10,0,0,88
0.182716789983858,1,0.01,90,1,0,0,10,0,0,89
0.0618245614486877,1,0.01,90,0.33,0,0,10,0,0,90
0.182323742732279,1,0.01,90,1,0,0,10,0,0,91
0.0620782673526261,1,0.01,90,0.33,0,0,10,0,0,92
0.181933734835202,1,0.01,90,1,0,0,10,0,0,93
0.336007814799102,0,0.01,90,0,0,0,10,0,0,94
0.186635874923751,1,0.01,90,1,0,0,10,0,0,95
0.0619964468846834,1,0.01,90,0.33,0,0,10,0,0,96
0.182105111699793,1,0.01,90,1,0,0,10,0,0,97
0.0622491752236408,1,0.01,90,0.33,0,0,10,0,0,98
0.00744489722470385,0,0.01,90,0.66,0,0,10,0,0,99
0.0597646503134653,1,0.01,90,0.33,0,0,10,0,0,100
