Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count
0.337740352786012,1,0.01,90,0.33,0,0,10,0,0,1
0.336920897934897,1,0.01,90,0.33,0,0,10,0,0,2
0.0623881304108744,0,0.01,90,0.66,0,0,10,0,0,3
0.827336579766535,0,0.01,90,0,0,0,10,0,0,4
0.826297196087916,0,0.01,90,0,0,0,10,0,0,5
0.825904006588543,0,0.01,90,0,0,0,10,0,0,6
0.825510283273805,0,0.01,90,0,0,0,10,0,0,7
0.825116030697375,0,0.01,90,0,0,0,10,0,0,8
0.824721253426109,0,0.01,90,0,0,0,10,0,0,9
0.0614663005636084,0,0.01,90,0.66,0,0,10,0,0,10
0.818619986427632,0,0.01,90,0,0,0,10,0,0,11
0.822854241038418,0,0.01,90,0,0,0,10,0,0,12
0.0609564324380496,0,0.01,90,0.66,0,0,10,0,0,13
0.815399114913755,0,0.01,90,0,0,0,10,0,0,14
0.820961944384379,0,0.01,90,0,0,0,10,0,0,15
0.820560671716365,0,0.01,90,0,0,0,10,0,0,16
0.820158917838348,0,0.01,90,0,0,0,10,0,0,17
0.819756687509771,0,0.01,90,0,0,0,10,0,0,18
0.819353985493978,0,0.01,90,0,0,0,10,0,0,19
0.818950816557343,0,0.01,90,0,0,0,10,0,0,20
0.818547185468404,0,0.01,90,0,0,0,10,0,0,21
0.818143096996987,0,0.01,90,0,0,0,10,0,0,22
0.0596771048211938,0,0.01,90,0.66,0,0,10,0,0,23
0.801631731726005,0,0.01,90,0,0,0,10,0,0,24
0.816174482098376,0,0.01,90,0,0,0,10,0,0,25
0.815767086088279,0,0.01,90,0,0,0,10,0,0,26
0.815359260897981,0,0.01,90,0,0,0,10,0,0,27
0.814951011338944,0,0.01,90,0,0,0,10,0,0,28
0.814542342216954,0,0.01,90,0,0,0,10,0,0,29
0.814133258331229,0,0.01,90,0,0,0,10,0,0,30
0.813723764473525,0,0.01,90,0,0,0,10,0,0,31
0.81331386542725,0,0.01,90,0,0,0,10,0,0,32
0.0583761890273826,0,0.01,90,0.66,0,0,10,0,0,33
0.787154998092281,0,0.01,90,0,0,0,10,0,0,34
0.811277198457285,0,0.01,90,0,0,0,10,0,0,35
0.81086418785465,0,0.01,90,0,0,0,10,0,0,36
0.810450801128442,0,0.01,90,0,0,0,10,0,0,37
0.810037043038737,0,0.01,90,0,0,0,10,0,0,38
0.809622918330058,0,0.01,90,0,0,0,10,0,0,39
0.809208431730508,0,0.01,90,0,0,0,10,0,0,40
0.808793587950894,0,0.01,90,0,0,0,10,0,0,41
0.808378391683865,0,0.01,90,0,0,0,10,0,0,42
0.0570576998419673,0,0.01,90,0.66,0,0,10,0,0,43
0.772028469003694,0,0.01,90,0,0,0,10,0,0,44
0.806284045827872,0,0.01,90,0,0,0,10,0,0,45
0.805865959316967,0,0.01,90,0,0,0,10,0,0,46
0.805447549569127,0,0.01,90,0,0,0,10,0,0,47
0.805028821185435,0,0.01,90,0,0,0,10,0,0,48
0.804609778741748,0,0.01,90,0,0,0,10,0,0,49
0.804190426787884,0,0.01,90,0,0,0,10,0,0,50
0.803770769846833,0,0.01,90,0,0,0,10,0,0,51
0.803350812413956,0,0.01,90,0,0,0,10,0,0,52
0.802930558956217,0,0.01,90,0,0,0,10,0,0,53
0.0108515487887632,1,0.01,90,1,0,0,10,0,0,54
0.75907998263064,0,0.01,90,0,0,0,10,0,0,55
0.801071149561437,0,0.01,90,0,0,0,10,0,0,56
0.800648417629973,0,0.01,90,0,0,0,10,0,0,57
0.0111190290833463,1,0.01,90,1,0,0,10,0,0,58
0.753284993433938,0,0.01,90,0,0,0,10,0,0,59
0.79876679374357,0,0.01,90,0,0,0,10,0,0,60
0.798341666223735,0,0.01,90,0,0,0,10,0,0,61
0.797916289443489,0,0.01,90,0,0,0,10,0,0,62
0.797490667616249,0,0.01,90,0,0,0,10,0,0,63
0.797064804917367,0,0.01,90,0,0,0,10,0,0,64
0.316458218530638,1,0.01,90,0.33,0,0,10,0,0,65
0.793599545371339,0,0.01,90,0,0,0,10,0,0,66
0.795935483377576,0,0.01,90,0,0,0,10,0,0,67
0.79550868181697,0,0.01,90,0,0,0,10,0,0,68
0.795081658032059,0,0.01,90,0,0,0,10,0,0,69
0.794654415975024,0,0.01,90,0,0,0,10,0,0,70
0.794226959556045,0,0.01,90,0,0,0,10,0,0,71
0.793799292642765,0,0.01,90,0,0,0,10,0,0,72
0.793371419059783,0,0.01,90,0,0,0,10,0,0,73
0.792943342588151,0,0.01,90,0,0,0,10,0,0,74
0.792515066964901,0,0.01,90,0,0,0,10,0,0,75
0.792086595882581,0,0.01,90,0,0,0,10,0,0,76
0.791657932988807,0,0.01,90,0,0,0,10,0,0,77
0.791229081885838,0,0.01,90,0,0,0,10,0,0,78
0.790800046130167,0,0.01,90,0,0,0,10,0,0,79
0.31251233273334,1,0.01,90,0.33,0,0,10,0,0,80
0.786077740453298,0,0.01,90,0,0,0,10,0,0,81
0.789661116016389,0,0.01,90,0,0,0,10,0,0,82
0.78923134584117,0,0.01,90,0,0,0,10,0,0,83
0.788801406809853,0,0.01,90,0,0,0,10,0,0,84
0.788371302216037,0,0.01,90,0,0,0,10,0,0,85
0.787941035305247,0,0.01,90,0,0,0,10,0,0,86
0.78751060927466,0,0.01,90,0,0,0,10,0,0,87
