Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count
0.742535763734979,1,0.01,90,1,1,0.742535763734979,9,0,0,1
0.0328991401677384,1,0.01,90,0.33,2,0.724849949845861,8,0,1,3
0.0335407177836178,1,0.01,90,0.33,3,0.727849993998402,7,0,2,8
0.0312345523116906,1,0.01,90,0.33,4,0.716956768606682,6,0,3,14
0.0287910361205162,1,0.01,90,0.33,5,0.70506118468448,5,0,4,21
0.0262379418035788,1,0.01,90,0.33,6,0.692192884853734,4,0,5,29
0.0236112728884442,1,0.01,90,0.33,7,0.678415137831505,3,0,6,38
0.0209546722559563,1,0.01,90,0.33,8,0.663829437374502,2,0,7,48
0.0183176651210722,1,0.01,90,0.33,9,0.648576975583472,1,0,8,59
0.0157526914223752,1,0.01,90,0.33,10,0.632835724805701,0,0,9,71
0.0133111877050565,1,0.009995,90.0045,0.33,11,0.616812509313895,0,0,1,73
0.0122598642161511,1,0.0099900025,90.009000225,0.33,12,0.609530387523582,0,0,1,75
0.0501458137483845,0,0.00998500749875,90.0135006750112,0,13,0.660950228340783,0,0,1,77
0.657924017847984,1,0.00998001499500063,90.018001350045,1,14,0.657924017847984,0,0,1,79
0.00436073704803518,1,0.00997502498750313,90.0225022501125,0.33,15,0.54174881219634,0,0,1,81
0.00891869296510084,1,0.00997003747500937,90.027003375225,0.33,16,0.584366727671828,0,0,1,83
0.00806607507958118,1,0.00996505245627187,90.0315047253938,0.33,17,0.577313257900352,0,0,1,85
0.00726041489009522,1,0.00996006993004373,90.03600630063,0.33,18,0.570339226307341,0,0,1,87
0.00650206533670281,1,0.00995508989507871,90.0405081009451,0.33,19,0.563453481424524,0,0,1,89
0.00579109984995892,1,0.00995011235013117,90.0450101263501,0.33,20,0.556664130061806,0,0,1,91
0.00512732660226358,1,0.0099451372939561,90.0495123768564,0.33,20,0.549978499846912,0,0,1,93
0.00451030611957093,1,0.00994016472530913,90.0540148524753,0.33,20,0.543403115100631,0,0,1,95
0.00393937159537742,1,0.00993519464294647,90.0585175532179,0.33,20,0.536943685614693,0,0,1,97
0.00341365122360724,1,0.009930227045625,90.0630204790956,0.33,20,0.530605107571725,0,0,1,99
0.00293209187124483,1,0.00992526193210219,90.0675236301195,0.33,20,0.52439147557871,0,0,1,101
0.00249348344170826,1,0.00992029930113614,90.072027006301,0.33,20,0.518306104582502,0,0,1,103
0.00209648333133431,1,0.00991533915148557,90.0765306076514,0.33,20,0.512351560299291,0,0,1,105
0.00173964044869818,1,0.00991038148190983,90.0810344341817,0.33,20,0.506529696717076,0,0,1,107
0.00142141834443932,1,0.00990542629116887,90.0855384859034,0.33,20,0.500841699215345,0,0,1,109
0.00114021708268561,1,0.00990047357802329,90.0900427628277,0.33,20,0.495288131881826,0,0,1,111
0.0900561606478693,0,0.00989552334123427,90.0945472649659,0,20,0.58478303433053,0,0,1,113
0.581765331110953,1,0.00989057557956366,90.0990519923291,1,20,0.581765331110953,0,0,3,115
0.000649575948663346,1,0.00988563029177387,90.1035569449288,0.33,20,0.415397290909154,0,0,3,117
0.000427893027197126,1,0.00988068747662799,90.108062122776,0.33,20,0.477046563984427,0,0,3,119
0.000291735139421021,1,0.00987574713288967,90.1125675258821,0.33,20,0.472079277959575,0,0,3,121
0.000183606615984743,1,0.00987080925932323,90.1170731542584,0.33,20,0.467240810135861,0,0,3,123
0.000101905375462713,1,0.00986587385469356,90.1215790079162,0.33,20,0.462528963155366,0,0,3,125
4.50723431259695E-05,1,0.00986094091776622,90.1260850868666,0.33,20,0.457941288176297,0,0,3,127
1.15982373635816E-05,1,0.00985601044730733,90.1305913911209,0.33,20,0.453475127026584,0,0,3,129
2.88549457612399E-08,1,0.00985108244208368,90.1350979206905,0.33,20,0.449127651218981,0,0,3,131
8.96900267653227E-06,1,0.00984615690086264,90.1396046755865,0.33,20,0.444895897709268,0,0,3,133
3.70852265106133E-05,1,0.00984123382241221,90.1441116558203,0.33,20,0.44077680136365,0,0,3,135
8.31074878649483E-05,1,0.009836313205501,90.1486188614031,0.33,20,0.436767224171039,0,0,3,137
0.000145829931728673,1,0.00983139504889825,90.1531262923461,0.33,20,0.432863981291601,0,0,3,139
