Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count
0.314629853413725,0,0.01,90,0.66,1,0.314629853413725,9,0,0,1
0.310574449506366,0,0.01,90,0.66,2,0.310574449506366,8,0,1,3
0.309396414766214,0,0.01,90,0.66,3,0.309396414766214,7,0,2,8
0.306396795538361,0,0.01,90,0.66,4,0.306396795538361,6,0,3,14
0.30269461616104,0,0.01,90,0.66,5,0.30269461616104,5,0,4,21
0.298234937388073,0,0.01,90,0.66,6,0.298234937388073,4,0,5,29
0.292955985524738,0,0.01,90,0.66,7,0.292955985524738,3,0,6,38
0.286792001056416,0,0.01,90,0.66,8,0.286792001056416,2,0,7,48
0.279677962540627,0,0.01,90,0.66,9,0.279677962540627,1,0,8,59
0.271556793028901,0,0.01,90,0.66,10,0.271556793028901,0,0,9,71
0.262389474645115,0,0.009995,90.0045,0.66,11,0.262389474645115,0,0,0,73
0.260834736316486,0,0.0099900025,90.009000225,0.66,12,0.260834736316486,0,0,0,75
0.259273342333156,0,0.00998500749875,90.0135006750112,0.66,13,0.259273342333156,0,0,0,77
0.25770562971033,0,0.00998001499500063,90.018001350045,0.66,14,0.25770562971033,0,0,0,79
0.256131943153198,0,0.00997502498750313,90.0225022501125,0.66,15,0.256131943153198,0,0,0,81
0.254552634669264,0,0.00997003747500937,90.027003375225,0.66,16,0.254552634669264,0,0,0,83
0.252968063158165,0,0.00996505245627187,90.0315047253938,0.66,17,0.252968063158165,0,0,0,85
0.251378593979987,0,0.00996006993004373,90.03600630063,0.66,18,0.251378593979987,0,0,0,87
0.249784598503204,0,0.00995508989507871,90.0405081009451,0.66,19,0.249784598503204,0,0,0,89
0.248186453633476,0,0.00995011235013117,90.0450101263501,0.66,20,0.248186453633476,0,0,0,91
0.246584541324654,0,0.0099451372939561,90.0495123768564,0.66,20,0.246584541324654,0,0,0,93
0.244979248073473,0,0.00994016472530913,90.0540148524753,0.66,20,0.244979248073473,0,0,0,95
0.243370964399455,0,0.00993519464294647,90.0585175532179,0.66,20,0.243370964399455,0,0,0,97
0.2417600843117,0,0.009930227045625,90.0630204790956,0.66,20,0.2417600843117,0,0,0,99
0.240147004764269,0,0.00992526193210219,90.0675236301195,0.66,20,0.240147004764269,0,0,0,101
0.238532125101956,0,0.00992029930113614,90.072027006301,0.66,20,0.238532125101956,0,0,0,103
0.236915846498322,0,0.00991533915148557,90.0765306076514,0.66,20,0.236915846498322,0,0,0,105
0.235298571387863,0,0.00991038148190983,90.0810344341817,0.66,20,0.235298571387863,0,0,0,107
0.233680702894289,0,0.00990542629116887,90.0855384859034,0.66,20,0.233680702894289,0,0,0,109
0.232062644256843,0,0.00990047357802329,90.0900427628277,0.66,20,0.232062644256843,0,0,0,111
0.230444798256664,0,0.00989552334123427,90.0945472649659,0.66,20,0.230444798256664,0,0,0,113
0.228827566645154,0,0.00989057557956366,90.0990519923291,0.66,20,0.228827566645154,0,0,0,115
0.227211349576322,0,0.00988563029177387,90.1035569449288,0.66,20,0.227211349576322,0,0,0,117
0.22559654504504,0,0.00988068747662799,90.108062122776,0.66,20,0.22559654504504,0,0,0,119
0.223983548333108,0,0.00987574713288967,90.1125675258821,0.66,20,0.223983548333108,0,0,0,121
0.222372751464997,0,0.00987080925932323,90.1170731542584,0.66,20,0.222372751464997,0,0,0,123
0.220764542675039,0,0.00986587385469356,90.1215790079162,0.66,20,0.220764542675039,0,0,0,125
0.219159305887807,0,0.00986094091776622,90.1260850868666,0.66,20,0.219159305887807,0,0,0,127
0.217557420213319,0,0.00985601044730733,90.1305913911209,0.66,20,0.217557420213319,0,0,0,129
0.215959259458606,0,0.00985108244208368,90.1350979206905,0.66,20,0.215959259458606,0,0,0,131
0.21436519165712,0,0.00984615690086264,90.1396046755865,0.66,20,0.21436519165712,0,0,0,133
0.212775578617302,0,0.00984123382241221,90.1441116558203,0.66,20,0.212775578617302,0,0,0,135
0.211190775491569,0,0.009836313205501,90.1486188614031,0.66,20,0.211190775491569,0,0,0,137
0.209611130366822,0,0.00983139504889825,90.1531262923461,0.66,20,0.209611130366822,0,0,0,139
0.208036983877465,0,0.0098264793513738,90.1576339486607,0.66,20,0.208036983877465,0,0,0,141
0.206468668841832,0,0.00982156611169811,90.1621418303582,0.66,20,0.206468668841832,0,0,0,143
0.204906509922719,0,0.00981665532864227,90.1666499374497,0.66,20,0.204906509922719,0,0,0,145
0.203350823312681,0,0.00981174700097794,90.1711582699466,0.66,20,0.203350823312681,0,0,0,147
0.201801916444538,0,0.00980684112747746,90.1756668278601,0.66,20,0.201801916444538,0,0,0,149
0.200260087727471,0,0.00980193770691372,90.1801756112015,0.66,20,0.200260087727471,0,0,0,151
0.19872562630892,0,0.00979703673806026,90.184684619982,0.66,20,0.19872562630892,0,0,0,153
0.197198811862402,0,0.00979213821969123,90.189193854213,0.66,20,0.197198811862402,0,0,0,155
0.195679914401221,0,0.00978724215058139,90.1937033139057,0.66,20,0.195679914401221,0,0,0,157
0.194169194117941,0,0.0097823485295061,90.1982129990714,0.66,20,0.194169194117941,0,0,0,159
0.192666901249396,0,0.00977745735524134,90.2027229097214,0.66,20,0.192666901249396,0,0,0,161
0.191173275966856,0,0.00977256862656372,90.2072330458669,0.66,20,0.191173275966856,0,0,0,163
0.189688548290936,0,0.00976768234225044,90.2117434075192,0.66,20,0.189688548290936,0,0,0,165
0.188212938030688,0,0.00976279850107931,90.2162539946895,0.66,20,0.188212938030688,0,0,0,167
0.186746654746255,0,0.00975791710182877,90.2207648073893,0.66,20,0.186746654746255,0,0,0,169
0.18528989773439,0,0.00975303814327786,90.2252758456296,0.66,20,0.18528989773439,0,0,0,171
0.183842856036064,0,0.00974816162420622,90.2297871094219,0.66,20,0.183842856036064,0,0,0,173
0.182405708465318,0,0.00974328754339412,90.2342985987774,0.66,20,0.182405708465318,0,0,0,175
0.180978623658482,0,0.00973841589962242,90.2388103137073,0.66,20,0.180978623658482,0,0,0,177
0.179561760142815,0,0.00973354669167261,90.243322254223,0.66,20,0.179561760142815,0,0,0,179
0.178155266423586,0,0.00972867991832677,90.2478344203357,0.66,20,0.178155266423586,0,0,0,181
0.176759281088583,0,0.00972381557836761,90.2523468120567,0.66,20,0.176759281088583,0,0,0,183
0.575742095802588,1,0.00971895367057843,90.2568594293973,1,20,0.592128637618829,0,20,0,185
0.0546859205828523,0,0.00971409419374314,90.2613722723688,0,20,0.586985501156689,0,19,20,187
0.165475400339361,0,0.00970923714664626,90.2658853409824,0.66,20,0.5576903404943,0,19,0,189
